Customer ID,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data
5685-IIXLY,Yes,7,No,Yes,Fiber Optic,23,No,Yes,No,No,No,Yes,Yes,Yes
5686-CMAWK,Yes,49.71,Yes,Yes,Fiber Optic,4,No,No,Yes,Yes,No,No,No,Yes
5687-DKDTV,Yes,37.66,No,No,,0,,,,,,,,
5688-KZTSN,Yes,31.14,No,No,,0,,,,,,,,
5692-FPTAH,Yes,38.31,No,Yes,Cable,26,No,No,No,No,No,No,No,Yes
5692-ICXLW,Yes,46.71,Yes,Yes,Fiber Optic,24,No,Yes,No,No,Yes,No,No,No
5693-PIPCS,Yes,21.64,No,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes
5696-CEIQJ,Yes,13.26,No,Yes,Fiber Optic,76,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5696-EXCYS,Yes,39.34,No,No,,0,,,,,,,,
5696-JVVQY,Yes,4.45,No,Yes,DSL,57,Yes,Yes,Yes,No,No,Yes,Yes,No
5696-QURRL,Yes,13.84,No,Yes,DSL,26,No,No,No,No,No,No,No,No
5697-GOMBF,No,1,,Yes,DSL,58,No,No,No,No,Yes,No,No,No
5698-BQJOH,Yes,27.21,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,Yes,Yes,Yes
5699-BNCAS,Yes,4.75,Yes,No,,0,,,,,,,,
5701-GUXDC,No,1,,Yes,DSL,51,Yes,No,Yes,No,No,No,No,Yes
5701-SVCWR,Yes,32.95,Yes,No,,0,,,,,,,,
5701-YVSVF,Yes,29.15,No,Yes,Fiber Optic,2,No,No,No,Yes,Yes,No,No,Yes
5701-ZIKJE,Yes,33.95,No,Yes,DSL,59,No,No,No,Yes,No,No,Yes,Yes
5702-KVQRD,Yes,28.21,No,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5702-SKUOB,Yes,29.14,No,No,,0,,,,,,,,
5707-ORNDZ,Yes,2.45,Yes,Yes,DSL,7,Yes,No,No,No,No,No,No,Yes
5707-ZMDJP,Yes,31.69,No,Yes,DSL,16,Yes,Yes,No,Yes,Yes,No,No,Yes
5708-EVONK,Yes,3.65,Yes,Yes,Fiber Optic,20,Yes,Yes,No,No,No,Yes,Yes,Yes
5709-LVOEQ,Yes,31.09,No,Yes,DSL,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
5712-AHQNN,Yes,26.55,No,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,No,No,Yes
5712-PTIWW,Yes,16.14,No,Yes,Fiber Optic,2,No,No,Yes,Yes,No,No,No,Yes
5712-VBOXD,Yes,1.3,No,No,,0,,,,,,,,
5716-EZXZN,Yes,13.2,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,No,No,Yes
5716-LIBJC,Yes,11.99,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes
5724-BIDBU,Yes,42.19,Yes,Yes,Cable,52,Yes,No,No,No,No,No,No,Yes
5726-CVNYA,Yes,17.09,No,No,,0,,,,,,,,
5727-MYATE,Yes,20.63,Yes,Yes,DSL,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5729-KLZAR,Yes,44.28,No,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,No
5730-DBDSI,Yes,45.54,No,No,,0,,,,,,,,
5730-RIITO,No,1,,Yes,DSL,18,Yes,Yes,No,No,No,No,No,No
5732-IKGQH,Yes,39,No,Yes,Fiber Optic,11,Yes,No,Yes,Yes,Yes,Yes,No,Yes
5734-EJKXG,Yes,38.78,Yes,Yes,Fiber Optic,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5736-YEJAX,Yes,26.45,Yes,Yes,DSL,46,Yes,Yes,Yes,Yes,Yes,No,No,No
5740-YHGTW,Yes,32.38,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,No,No,Yes
5743-KHMNA,Yes,39.08,Yes,No,,0,,,,,,,,
5747-PMBSQ,Yes,11.12,No,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Yes,No,No,No
5748-RNCJT,Yes,26.88,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes
5751-USDBL,Yes,45.95,No,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5753-QQWPW,Yes,11.32,No,Yes,DSL,11,Yes,Yes,No,Yes,No,No,No,Yes
5756-JYOJT,Yes,5,No,Yes,Cable,23,No,No,Yes,Yes,No,Yes,Yes,Yes
5756-OZRIO,Yes,34.24,Yes,Yes,DSL,20,No,Yes,No,No,No,Yes,Yes,Yes
5759-RCVCB,No,1,,Yes,DSL,30,No,No,No,No,Yes,No,No,Yes
5760-FXFVO,Yes,29.52,No,Yes,Fiber Optic,28,Yes,Yes,No,No,No,No,No,Yes
5760-IFJOZ,Yes,47.5,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes
5760-WRAHC,Yes,49.98,No,Yes,DSL,28,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5762-TJXGK,No,1,,Yes,DSL,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
5766-FTRTS,Yes,35.06,No,Yes,DSL,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5766-XQXMQ,Yes,1.02,No,Yes,DSL,19,Yes,Yes,Yes,No,No,Yes,Yes,Yes
5766-ZJYBB,Yes,3.14,No,No,,0,,,,,,,,
5774-QPLTF,Yes,26.98,No,No,,0,,,,,,,,
5774-XZTQC,Yes,5.84,No,No,,0,,,,,,,,
5777-KJIRB,Yes,23.28,No,Yes,Cable,6,No,No,Yes,No,No,No,No,Yes
5777-ZPQNC,Yes,26.67,No,No,,0,,,,,,,,
5778-BVOFB,Yes,39.19,No,Yes,Cable,20,No,No,No,Yes,Yes,No,No,Yes
5780-INQIK,Yes,20.9,No,Yes,DSL,6,No,No,No,Yes,No,No,No,Yes
5781-BKHOP,Yes,41.68,Yes,Yes,Fiber Optic,28,Yes,Yes,Yes,No,Yes,No,No,Yes
5781-RFZRP,Yes,34.39,Yes,Yes,DSL,5,Yes,Yes,No,Yes,Yes,No,No,Yes
5787-KXGIY,Yes,2.61,No,No,,0,,,,,,,,
5788-YPOEG,Yes,9.09,No,Yes,DSL,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5789-LDFXO,Yes,47.33,Yes,No,,0,,,,,,,,
5791-KAJFD,Yes,42.86,Yes,Yes,DSL,8,Yes,No,Yes,No,No,Yes,Yes,Yes
5792-JALQC,Yes,34,Yes,Yes,DSL,3,Yes,No,Yes,No,No,No,No,Yes
5793-YOLJN,Yes,38.51,No,No,,0,,,,,,,,
5795-BKOYE,Yes,14.48,No,Yes,DSL,19,No,Yes,Yes,Yes,No,No,No,Yes
5795-KTGUD,Yes,46.7,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
5797-APWZC,Yes,31.68,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes
5799-JRCZO,Yes,24.32,No,No,,0,,,,,,,,
5802-ADBRC,Yes,20.79,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes
5803-NQJZO,Yes,15.52,Yes,Yes,Cable,6,Yes,Yes,Yes,Yes,No,No,No,Yes
5804-HYIEZ,Yes,40.28,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,Yes,Yes,Yes,Yes
5804-JMYIO,Yes,15.91,No,No,,0,,,,,,,,
5804-LEPIM,Yes,13.17,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes
5808-TOTXO,Yes,11.27,No,No,,0,,,,,,,,
5811-IWXYM,Yes,44.79,Yes,Yes,Fiber Optic,52,No,No,Yes,No,Yes,Yes,Yes,Yes
5813-UECBU,Yes,38.53,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,No,No,No,Yes
5815-HGGHV,Yes,33.78,No,Yes,DSL,18,Yes,No,No,Yes,No,Yes,Yes,No
5816-JMLGY,Yes,39.78,No,Yes,DSL,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5816-QVHRX,Yes,45.06,Yes,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes
5816-SCGFC,Yes,11.01,No,Yes,Cable,18,No,Yes,No,No,No,No,No,Yes
5820-PTRYM,Yes,26.82,Yes,Yes,Cable,18,Yes,Yes,Yes,Yes,No,No,No,Yes
5821-MMEIL,Yes,44.86,No,No,,0,,,,,,,,
5825-XJOCM,Yes,26.24,Yes,Yes,Cable,53,Yes,Yes,Yes,No,No,No,No,Yes
5827-MWCZK,Yes,23.52,Yes,Yes,Fiber Optic,53,No,Yes,No,Yes,Yes,No,No,Yes
5828-AVIPD,Yes,5.93,Yes,Yes,Fiber Optic,51,No,No,No,Yes,Yes,Yes,Yes,Yes
5828-DWPIL,Yes,4.76,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,No,No,No,Yes
5829-NVSQN,Yes,31.39,No,Yes,DSL,29,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5832-EXGTT,Yes,1.41,No,Yes,DSL,73,Yes,No,No,No,No,Yes,Yes,Yes
5832-TRLPB,Yes,3.69,No,Yes,Cable,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes
5832-XKAES,Yes,37.72,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes
5834-ASPWA,Yes,11.58,Yes,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes
5835-BEQEU,Yes,38.38,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,No
5837-LXSDN,Yes,35.72,No,Yes,Cable,30,No,Yes,No,No,Yes,No,No,Yes
5839-SUYVZ,Yes,38.32,No,Yes,Fiber Optic,82,No,No,No,Yes,No,No,No,Yes
5840-NVDCG,Yes,20.12,No,Yes,Cable,30,Yes,Yes,No,Yes,No,Yes,Yes,Yes
5842-POCOP,Yes,41.57,No,Yes,Cable,27,Yes,No,Yes,No,No,Yes,Yes,Yes
5843-TTHGI,Yes,17.33,No,Yes,DSL,69,No,No,Yes,No,No,No,No,No
5844-QVTAT,Yes,8.79,No,Yes,Cable,27,Yes,Yes,Yes,No,No,No,No,Yes
5845-BZZIB,Yes,11.75,No,No,,0,,,,,,,,
5846-ABOBJ,Yes,33.61,Yes,No,,0,,,,,,,,
5846-NEQVZ,Yes,2.43,No,Yes,Cable,58,Yes,No,Yes,Yes,No,Yes,Yes,Yes
5846-QFDFI,Yes,11.01,Yes,Yes,Fiber Optic,73,No,Yes,Yes,Yes,No,No,Yes,Yes
5847-MXBEO,Yes,10.36,No,No,,0,,,,,,,,
5848-FHRFC,Yes,2.83,No,No,,0,,,,,,,,
5849-ASHZJ,Yes,17.3,No,No,,0,,,,,,,,
5850-BDWCY,Yes,43.18,No,No,,0,,,,,,,,
5854-KSRBJ,Yes,9.33,Yes,No,,0,,,,,,,,
5855-EIBDE,Yes,40.67,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
5857-TYBCJ,Yes,14.65,Yes,Yes,Fiber Optic,30,No,No,Yes,No,Yes,No,No,Yes
5857-XRECV,Yes,31.01,No,No,,0,,,,,,,,
5858-EAFCZ,Yes,23.34,No,Yes,DSL,16,No,No,No,No,No,No,No,Yes
5859-HZYLF,Yes,43.84,No,No,,0,,,,,,,,
5862-BRIXZ,No,1,,Yes,DSL,13,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5863-OOKCL,Yes,41.04,No,No,,0,,,,,,,,
5868-CZJDR,No,1,,Yes,DSL,6,No,Yes,No,No,No,No,No,No
5868-YTYKS,Yes,47.25,No,No,,0,,,,,,,,
5868-YWPDW,Yes,40.44,No,Yes,Fiber Optic,25,No,Yes,No,No,No,Yes,No,Yes
5871-DGTXZ,Yes,41.52,No,No,,0,,,,,,,,
5872-OEQNH,No,1,,Yes,DSL,73,Yes,No,Yes,No,No,Yes,Yes,Yes
5875-YPQFJ,Yes,45.66,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes
5876-HZVZM,Yes,14.51,No,Yes,Cable,20,Yes,Yes,No,No,No,No,No,No
5876-QMYLD,Yes,17.82,No,No,,0,,,,,,,,
5879-HMFFH,Yes,38.28,Yes,Yes,DSL,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5879-SESNB,Yes,33.79,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes
5882-CMAZQ,No,1,,Yes,DSL,19,No,Yes,No,Yes,No,No,No,Yes
5883-GTGVD,Yes,2.19,Yes,Yes,Fiber Optic,18,No,Yes,No,No,Yes,Yes,Yes,Yes
5884-FBCTL,Yes,35.62,Yes,No,,0,,,,,,,,
5884-GCYMI,Yes,38.53,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes
5886-VLQVU,Yes,24.83,Yes,Yes,Fiber Optic,51,No,No,No,Yes,No,Yes,Yes,No
5887-IKKYO,Yes,5.01,Yes,Yes,Fiber Optic,23,No,No,Yes,Yes,No,Yes,Yes,Yes
5889-JTMUL,Yes,31.56,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,No,No,No
5889-LFOLL,Yes,35.96,Yes,Yes,Fiber Optic,42,No,No,No,No,No,Yes,Yes,Yes
5893-KCLGT,Yes,15.21,No,No,,0,,,,,,,,
5893-PYOLZ,Yes,49.36,No,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5895-QSXOD,Yes,48.25,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes
5896-NPFWW,Yes,13.54,No,Yes,Cable,51,No,No,Yes,No,No,No,No,Yes
5897-ZYEKH,Yes,11.91,Yes,Yes,Fiber Optic,10,Yes,Yes,No,No,Yes,Yes,Yes,Yes
5898-IGSLP,Yes,20.76,Yes,Yes,Fiber Optic,57,Yes,No,Yes,Yes,No,No,No,Yes
5899-MQZZL,Yes,6.03,Yes,Yes,Fiber Optic,48,No,No,No,No,No,No,Yes,Yes
5899-OUVKV,Yes,45.92,No,Yes,Fiber Optic,18,No,Yes,No,No,Yes,Yes,Yes,Yes
5902-WBLSE,Yes,26.85,No,No,,0,,,,,,,,
5906-BFOZT,Yes,8.02,No,No,,0,,,,,,,,
5906-CVLHP,Yes,42.04,No,Yes,Cable,26,No,Yes,No,Yes,No,No,No,Yes
5906-DVAPM,Yes,33.5,Yes,Yes,DSL,51,Yes,Yes,No,Yes,Yes,No,No,Yes
5908-QMGOE,Yes,23.53,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes
5909-ECHUI,Yes,26.14,No,Yes,DSL,22,No,No,No,No,No,Yes,Yes,Yes
5913-INRQV,Yes,26.49,No,Yes,Fiber Optic,18,Yes,No,No,Yes,Yes,No,No,Yes
5914-DVBWJ,Yes,2.36,Yes,Yes,Fiber Optic,21,No,Yes,No,Yes,No,No,No,Yes
5914-GXMDA,Yes,45.26,No,No,,0,,,,,,,,
5914-XRFQB,Yes,43.12,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5915-ANOEI,Yes,39.35,Yes,Yes,DSL,2,Yes,Yes,Yes,Yes,Yes,No,No,Yes
5915-DGNVC,Yes,25.1,Yes,Yes,DSL,30,Yes,Yes,Yes,No,No,Yes,Yes,Yes
5916-QEWPT,Yes,27.41,No,Yes,Cable,23,No,No,Yes,No,Yes,Yes,Yes,Yes
5917-HBSDW,Yes,2.68,No,No,,0,,,,,,,,
5917-RYRMG,Yes,25.89,No,No,,0,,,,,,,,
5918-VUKWP,Yes,35.97,No,No,,0,,,,,,,,
5919-TMRGD,Yes,13.13,No,Yes,Fiber Optic,57,No,No,No,No,Yes,No,No,Yes
5919-VCZYM,Yes,40.28,No,No,,0,,,,,,,,
5921-NGYRH,Yes,48.41,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes
5922-ABDVO,Yes,21.71,Yes,Yes,Fiber Optic,47,No,No,Yes,No,No,Yes,Yes,No
5923-GXUOC,Yes,8.38,No,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
5924-IFQTT,Yes,13.77,Yes,Yes,DSL,23,No,Yes,Yes,Yes,Yes,No,No,Yes
5924-SNGKP,Yes,6.61,No,No,,0,,,,,,,,
5928-QLDHB,Yes,34.75,Yes,Yes,Fiber Optic,3,No,No,No,No,No,No,No,Yes
5930-GBIWP,Yes,3.24,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
5931-FLJJF,Yes,16.05,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes
5934-RMPOV,Yes,33.73,Yes,Yes,Fiber Optic,19,No,No,No,No,No,Yes,Yes,Yes
5934-TSSAU,Yes,48.73,No,Yes,Fiber Optic,75,No,No,Yes,No,No,No,No,Yes
5935-FCCNB,Yes,32.19,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes
5937-EORGB,Yes,22.83,Yes,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,No,No,Yes
5939-SXWHM,Yes,20.73,Yes,No,,0,,,,,,,,
5939-XAIXZ,Yes,36.88,Yes,Yes,DSL,27,No,No,Yes,No,No,No,No,Yes
5940-AHUHD,Yes,44.59,No,Yes,Fiber Optic,41,No,No,No,No,No,No,No,Yes
5940-NFXKV,Yes,14.09,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,Yes,No
5944-UGLLK,No,1,,Yes,Cable,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes
5945-AZYHT,Yes,49.32,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
5947-SGKCL,Yes,4.19,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes
5948-UJZLF,Yes,40.75,No,Yes,DSL,71,No,Yes,No,No,No,No,No,Yes
5949-EBSQK,Yes,27.24,No,Yes,DSL,21,No,No,No,Yes,No,Yes,Yes,Yes
5949-HGVJL,Yes,23.31,No,Yes,DSL,20,No,Yes,No,Yes,Yes,Yes,Yes,No
5949-XIKAE,Yes,32.32,No,Yes,Cable,25,No,Yes,No,No,Yes,No,No,Yes
5950-AAAGJ,Yes,2.26,Yes,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes
5951-AOFIH,Yes,45.72,No,Yes,Cable,51,No,Yes,Yes,No,Yes,No,Yes,No
5954-BDFSG,Yes,9.47,Yes,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,Yes,No
5955-EPOAZ,Yes,43.19,No,No,,0,,,,,,,,
5955-ERIHD,Yes,31.49,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,Yes
5956-VKDTT,Yes,45.76,Yes,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes
5956-YHHRX,Yes,24.91,Yes,Yes,Fiber Optic,17,No,Yes,Yes,No,Yes,Yes,Yes,No
5959-BELXA,Yes,25.45,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes
5960-MVTUK,No,1,,Yes,DSL,18,No,No,No,Yes,No,No,No,Yes
5960-WPXQM,Yes,31.34,No,Yes,Fiber Optic,52,No,No,No,No,Yes,No,Yes,Yes
5961-VUSRV,Yes,16.72,No,No,,0,,,,,,,,
5965-GGPRW,Yes,36.05,Yes,Yes,Fiber Optic,14,Yes,No,Yes,No,Yes,Yes,Yes,Yes
5966-EMAZU,Yes,4.01,Yes,Yes,Fiber Optic,71,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
5968-HYJRZ,Yes,15.68,Yes,No,,0,,,,,,,,
5968-VXZLG,Yes,1.87,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes
5968-XQIVE,Yes,11.57,Yes,Yes,Fiber Optic,18,No,Yes,No,No,Yes,No,No,Yes
5970-GHJAW,Yes,26.12,No,No,,0,,,,,,,,
5973-EJGDP,Yes,1.51,Yes,Yes,Fiber Optic,52,No,Yes,Yes,Yes,No,No,No,No
5975-BAICR,Yes,47.45,No,Yes,DSL,14,Yes,No,Yes,No,No,Yes,Yes,Yes
5976-JCJRH,Yes,31.72,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes
5977-CKHON,Yes,27.49,Yes,Yes,Fiber Optic,53,No,No,Yes,No,No,Yes,Yes,Yes
5980-BDHPY,Yes,12.02,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5980-NOPLP,Yes,11.24,Yes,Yes,Fiber Optic,59,No,No,No,No,Yes,Yes,Yes,Yes
5981-ITEMU,Yes,16.33,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes
5981-ZVXOT,Yes,10.73,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
5982-FPVQN,Yes,41.03,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,No,Yes,Yes,Yes
5982-PSMKW,Yes,27.97,Yes,Yes,Cable,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5982-XMDEX,Yes,33.71,Yes,No,,0,,,,,,,,
5985-BEHZK,Yes,27.79,Yes,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,No,Yes
5985-TBABQ,Yes,33.45,Yes,Yes,DSL,5,Yes,No,No,No,Yes,Yes,Yes,Yes
5986-WWXDV,Yes,48.61,No,No,,0,,,,,,,,
5989-AXPUC,Yes,1.29,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5989-OMNJE,No,1,,Yes,DSL,27,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
5989-PGKJB,Yes,22.3,No,Yes,Fiber Optic,28,No,Yes,No,No,No,Yes,Yes,Yes
5993-BQHEA,Yes,16.59,No,No,,0,,,,,,,,
5993-JSUWV,Yes,21.37,No,Yes,DSL,30,Yes,Yes,Yes,No,No,No,No,Yes
5995-LFTLE,Yes,48.78,Yes,No,,0,,,,,,,,
5995-OIGLP,Yes,7.97,No,Yes,Cable,10,Yes,No,No,Yes,No,No,No,Yes
5995-SNNEW,Yes,45.21,Yes,Yes,Fiber Optic,14,No,Yes,Yes,No,Yes,Yes,Yes,No
5995-WWKKG,Yes,30.17,No,No,,0,,,,,,,,
5996-DAOQL,Yes,42.17,No,No,,0,,,,,,,,
5996-EBTKM,Yes,14.83,Yes,Yes,DSL,24,No,No,Yes,Yes,No,Yes,Yes,Yes
5996-NRVXR,Yes,15.15,No,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,No,No,Yes
5997-OPVFA,Yes,6.05,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
5998-DZLYR,Yes,25.14,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,No,Yes,Yes,Yes
5998-VVEJY,Yes,24.16,Yes,Yes,Fiber Optic,22,No,No,No,Yes,No,No,No,Yes
5999-LCXAO,No,1,,Yes,DSL,24,Yes,No,No,No,No,No,No,Yes
6000-APYLU,Yes,20.34,No,Yes,Fiber Optic,7,No,No,No,No,No,Yes,Yes,Yes
6000-UKLWI,Yes,36.76,No,No,,0,,,,,,,,
6005-OBZPH,Yes,9.09,Yes,Yes,Fiber Optic,12,No,Yes,No,No,Yes,No,No,Yes
6007-TCTST,Yes,12.29,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
6008-NAIXK,No,1,,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes
6010-DDPPW,Yes,9.03,Yes,No,,0,,,,,,,,
6013-BHCAW,Yes,32.96,Yes,Yes,DSL,41,No,No,Yes,Yes,Yes,Yes,Yes,Yes
6015-VVHHE,Yes,41.83,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,No,No,Yes
6016-LVTJQ,Yes,9.66,No,No,,0,,,,,,,,
6016-NXBNJ,Yes,7.74,No,No,,0,,,,,,,,
6017-PPLPX,Yes,16.49,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes
6022-KOUQO,No,1,,Yes,Cable,27,No,No,No,Yes,No,No,No,Yes
6022-UGGSO,Yes,33.22,No,Yes,Fiber Optic,9,No,Yes,No,No,No,No,No,Yes
6023-GSSXW,Yes,2.73,No,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes
6023-YEBUP,Yes,11.94,Yes,Yes,Cable,30,No,No,Yes,No,Yes,Yes,Yes,No
6024-RUGGH,Yes,28.06,Yes,No,,0,,,,,,,,
6029-CSMJE,No,1,,Yes,Cable,11,No,No,No,No,No,No,No,Yes
6029-WTIPC,Yes,38.06,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes
6030-REHUX,Yes,45.67,Yes,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Yes,No,Yes
6032-IGALN,No,1,,Yes,Cable,28,No,No,No,No,No,No,No,Yes
6032-KRXXO,Yes,30.06,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes
6034-YMTOB,Yes,29.75,No,Yes,Fiber Optic,6,No,No,No,Yes,No,No,No,Yes
6034-ZRYCV,No,1,,Yes,Cable,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes
6035-BXTTY,Yes,19.92,No,Yes,DSL,14,No,Yes,No,Yes,No,No,No,No
6035-RIIOM,Yes,31.55,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Yes,Yes,Yes
6036-TTFYU,Yes,46.86,No,No,,0,,,,,,,,
6038-GCYEC,No,1,,Yes,DSL,52,No,Yes,Yes,No,Yes,Yes,Yes,Yes
6040-CGACY,Yes,39.87,No,No,,0,,,,,,,,
6047-SUHPR,Yes,13.8,No,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,No
6047-YHPVI,Yes,12.6,No,Yes,Fiber Optic,58,No,No,No,No,No,No,No,Yes
6048-NJXHX,Yes,35.46,No,No,,0,,,,,,,,
6048-QBXKL,Yes,31.74,Yes,Yes,DSL,25,No,Yes,No,No,No,No,No,Yes
6048-UWKAL,Yes,19.39,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,Yes,Yes,Yes
6050-FFXES,Yes,14.69,Yes,Yes,Fiber Optic,6,No,No,Yes,Yes,Yes,Yes,Yes,No
6050-IJRHS,Yes,5.93,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,Yes,Yes
6051-PTVNS,Yes,27.7,No,No,,0,,,,,,,,
6060-DRTNL,Yes,27.35,No,Yes,Fiber Optic,27,No,No,Yes,No,Yes,No,No,No
6060-QBMGV,Yes,3.51,No,No,,0,,,,,,,,
6061-GWWAV,Yes,13.76,No,Yes,Cable,11,Yes,Yes,Yes,No,Yes,No,No,Yes
6061-PQHMK,Yes,1.36,No,No,,0,,,,,,,,
6064-PUPMC,Yes,37.86,No,Yes,DSL,30,Yes,No,No,Yes,No,No,No,Yes
6064-ZATLR,Yes,10.55,No,Yes,DSL,29,Yes,Yes,No,No,No,No,No,Yes
6067-NGCEU,Yes,41.78,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
6072-NUQCB,Yes,37.7,No,No,,0,,,,,,,,
