Customer ID,Churn Category,Churn Reason
8329-GWVPJ,,
8329-IBCTI,Competitor,Competitor made better offer
8329-UTMVM,,
8331-ZXFOE,,
8332-OSJDW,,
8336-TAVKX,,
8337-MSSXB,Attitude,Attitude of service provider
8337-UPOAQ,Competitor,Competitor made better offer
8338-QIUNR,,
8344-WFMFH,,
8345-MVDYC,,
8347-GDTMP,,
8348-HFYIV,Dissatisfaction,Limited range of services
8348-JLBUG,,
8350-NYMVI,,
8356-WUAOJ,,
8357-EQXFO,Competitor,Competitor made better offer
8361-LBRDI,,
8361-LTMKD,Competitor,Competitor made better offer
8364-TRMMK,Dissatisfaction,Lack of self-service on Website
8372-JUXUI,Competitor,Competitor had better devices
8374-UULRV,,
8374-XGEJJ,Dissatisfaction,Product dissatisfaction
8375-DKEBR,Competitor,Competitor had better devices
8375-KVTHK,,
8378-LKJAF,,
8380-MQINP,,
8380-PEFPE,Competitor,Competitor had better devices
8382-SHQEH,Price,Long distance charges
8383-SGHJU,,
8384-FZBJK,,
8387-MOJJT,Competitor,Competitor made better offer
8387-UGUSU,,
8388-DMKAE,,
8388-FYNPZ,,
8390-FESFV,,
8393-DLHGA,Competitor,Competitor offered more data
8393-JMVMB,,
8395-ETZKQ,,
8397-MVTAZ,Dissatisfaction,Poor expertise of online support
8398-TBIYD,,
8399-YNDCH,Competitor,Competitor had better devices
8400-WZICQ,,
8401-EMUWF,,
8402-EIVQS,,
8402-OOOHJ,,
8404-FYDIB,,
8404-GFGCZ,,
8404-VIOMB,,
8404-VLQFB,,
8405-IGQFX,,
8406-LNMHF,,
8409-WQJUX,,
8410-BGQXN,,
8413-VONUO,Dissatisfaction,Limited range of services
8413-YNHNV,,
8414-MYSHR,Dissatisfaction,Network reliability
8414-OOEEL,,
8417-FMLZI,Dissatisfaction,Product dissatisfaction
8417-GSODA,,
8421-WZOOW,,
8429-XIBUM,Price,Extra data charges
8430-TWCBX,,
8433-WPJTV,,
8433-WXGNA,Other,Don't know
8434-PNQZX,,
8434-VGEQQ,,
8436-BJUMM,Competitor,Competitor offered higher download speeds
8439-LTUGF,,
8441-SHIPE,,
8443-WVPSS,Dissatisfaction,Service dissatisfaction
8443-ZRDBZ,Price,Long distance charges
8444-WRIDW,Attitude,Attitude of support person
8445-DNBAE,,
8450-JOVAH,Competitor,Competitor offered higher download speeds
8450-LUGUK,,
8450-UYIBU,,
8454-AATJP,,
8455-HIRAQ,,
8456-QDAVC,,
8457-XIGKN,,
8461-EFQYM,,
8464-EETCQ,,
8465-SBRXP,,
8466-PZBLH,,
8467-WYNSR,,
8468-EHYJA,,
8468-FZTOE,,
8469-SNFFH,,
8473-VUVJN,Attitude,Attitude of service provider
8474-UMLNT,,
8480-PPONV,,
8481-YYXWG,Dissatisfaction,Network reliability
8485-GJCDN,Competitor,Competitor made better offer
8486-AYEQH,,
8490-BXHEO,,
8495-LJDFO,,
8495-PRWFH,,
8496-DMZUK,,
8496-EJAUI,Attitude,Attitude of support person
8498-XXGWA,,
8499-BRXTD,,
8510-AWCXC,Attitude,Attitude of support person
8510-BBWMU,,
8510-TMWYB,,
8512-WIWYV,,
8513-OLYGY,,
8514-VZHEB,,
8515-OCTJS,Competitor,Competitor made better offer
8519-IMDHU,Competitor,Competitor had better devices
8519-QJGJD,Attitude,Attitude of service provider
8532-UEFWH,,
8535-SFUTN,,
8540-ZQGEA,,
8541-QVFKM,,
8543-MSDMF,,
8544-GOQSH,,
8544-JNBOX,,
8547-NSBBO,,
8548-AWOFC,,
8550-XSXUQ,,
8552-OBVRU,,
8559-CIZFV,Other,Don't know
8559-WNQZS,,
8561-NMTBD,,
8562-GHPPI,,
8563-IIOXK,Competitor,Competitor offered higher download speeds
8563-OYMQY,,
8564-LDKFL,,
8565-CLBZW,Competitor,Competitor made better offer
8565-HBFNN,,
8565-WUXZU,,
8566-YPRGL,,
8570-KLJYJ,,
8571-ZCMCX,,
8573-CGOCC,,
8573-JGCZW,,
8577-QSOCG,,
8580-AECUZ,Competitor,Competitor made better offer
8580-QVLOC,Competitor,Competitor made better offer
8582-KRHPJ,,
8584-KMVXD,,
8587-XYZSF,,
8590-OHDIW,,
8590-YFFQO,,
8591-NXRCV,,
8591-TKMZH,,
8592-PLTMQ,,
8593-WHYHV,Other,Don't know
8595-SIZNC,,
8597-CTXVJ,,
8597-CWYHH,,
8601-QACRS,Competitor,Competitor made better offer
8603-IJWDN,Competitor,Competitor offered higher download speeds
8605-ITULD,,
8606-CIQUL,,
8606-OEGQZ,,
8608-OZTLB,,
8610-WFCJF,Competitor,Competitor offered higher download speeds
8610-ZIKJJ,,
8612-GXIDD,,
8614-VGMMV,Competitor,Competitor had better devices
8617-ENBDS,,
8619-IJNDK,,
8620-RJPZN,,
8621-MNIHH,Competitor,Competitor had better devices
8622-ZLFKO,,
8623-TMRBY,Competitor,Competitor offered more data
8623-ULFNQ,,
8624-GIOUT,Other,Don't know
8625-AZYZY,Competitor,Competitor made better offer
8626-PTQGE,,
8626-XHBIE,,
8627-EHGIP,Competitor,Competitor offered more data
8627-ZYGSZ,,
8628-MFKAX,,
8630-FJLIB,,
8630-QSGXK,,
8631-NBHFZ,Competitor,Competitor offered higher download speeds
8631-WUXGY,,
8631-XVRZL,,
8634-CILSZ,Competitor,Competitor made better offer
8634-MPHTR,Attitude,Attitude of support person
8637-XJIVR,Attitude,Attitude of support person
8639-NHQEI,,
8640-SDGKB,Attitude,Attitude of support person
8642-GVWRF,Competitor,Competitor had better devices
8644-XLFBW,Competitor,Competitor offered more data
8644-XYTSV,,
8645-KOMJQ,,
8645-KWHJO,,
8646-JCOMS,,
8647-SDTWQ,,
8648-PFRMP,,
8650-RHRKE,Dissatisfaction,Limited range of services
8651-ENBZX,Price,Long distance charges
8652-YHIYU,,
8654-DHAOW,,
8659-HDIYE,,
8659-IOOPU,,
8660-BUETV,,
8661-BOYNW,,
8663-UPDGF,,
8665-UTDHZ,Competitor,Competitor had better devices
8668-KNZTI,,
8670-ERCJH,,
8670-MEFCP,,
8671-KKKOS,,
8672-OAUPW,,
8676-OOQEJ,,
8676-TRMJS,Dissatisfaction,Limited range of services
8677-HDZEE,,
8679-JOEVF,Price,Price too high
8679-LZBMD,,
8680-CGLTP,,
8681-ICONS,,
8685-WHQPW,Competitor,Competitor had better devices
8687-BAFGU,,
8690-UPCZI,,
8690-ZVLCL,,
8695-ARGXZ,,
8695-WDYEA,,
8696-JKZNU,Other,Don't know
8699-ASUFO,Attitude,Attitude of service provider
8701-DGLVH,,
8705-DWKTI,,
8705-WZCYL,,
8706-HRADD,,
8707-HOEDG,,
8707-RMEZH,,
8708-XPXHZ,Competitor,Competitor had better devices
8709-KRDVL,,
8710-YGLWG,,
8711-LOBKY,,
8713-IGZSO,,
8714-CTZJW,,
8714-EUHJO,Dissatisfaction,Poor expertise of online support
8715-KKTFG,,
8717-VCTXJ,,
8718-PTMEZ,Other,Don't know
8720-RQSBJ,,
8722-NGNBH,Competitor,Competitor had better devices
8722-PRFDV,,
8725-JEDFD,,
8727-JQFHV,,
8727-XDPUD,,
8728-SKJLR,,
8731-WBBMB,,
8734-DKSTZ,,
8734-FNWVH,,
8735-DCXNF,,
8735-IJJEG,,
8735-NBLWT,,
8735-SDUFN,,
8738-JOKAR,,
8739-QOTTN,,
8739-WWKDU,Competitor,Competitor had better devices
8739-XNIKG,,
8740-CRYFY,Competitor,Competitor offered higher download speeds
8740-XLHDR,Dissatisfaction,Network reliability
8741-LQOBK,,
8745-PVESG,,
8746-BFOAJ,,
8746-OQQRW,,
8747-UDCOI,,
8748-HFWBO,,
8749-CLJXC,,
8749-JMNKX,Dissatisfaction,Limited range of services
8749-TZYEC,,
8750-QWZAJ,,
8751-EDEKA,,
8752-GHJFU,,
8752-IMQOS,,
8752-STIVR,Dissatisfaction,Limited range of services
8755-IWJHN,,
8755-OGKNA,,
8756-RDDLT,,
8757-TFHHJ,,
8760-ZRHKE,,
8761-NSOBC,Dissatisfaction,Network reliability
8763-KIAFH,,
8766-PAFNE,,
8769-KKTPH,,
8773-HHUOZ,Competitor,Competitor offered higher download speeds
8774-GSBUN,,
8775-CEBBJ,Competitor,Competitor offered higher download speeds
8775-ERLNB,,
8775-LHDJH,Other,Don't know
8777-MBMTS,,
8777-PVYGU,,
8778-LMWTJ,,
8779-QRDMV,Competitor,Competitor offered more data
8779-YIQQA,,
8780-IHCRN,,
8780-IXSTS,Competitor,Competitor made better offer
8780-RSYYU,,
8780-YRMTT,,
8782-LKFPK,,
8782-NUUOL,,
8784-CGILN,Dissatisfaction,Product dissatisfaction
8785-CJSHH,,
8785-EPNCG,Competitor,Competitor made better offer
8788-DOXSU,,
8791-GFXLZ,,
8792-AOROI,,
8799-OXZMD,,
8800-JOOCF,,
8800-ZKRFW,,
8802-UNOJF,Competitor,Competitor had better devices
8805-JNRAZ,,
8806-EAGWC,Dissatisfaction,Network reliability
8807-ARQET,,
8807-OPMBM,,
8808-ELEHO,Price,Price too high
8809-RIHDD,Price,Lack of affordable download/upload speed
8809-XKHMD,,
8812-ZRHFP,,
8815-LMFLX,,
8816-VXNZD,Dissatisfaction,Lack of self-service on Website
8818-DOPVL,,
8818-XYFCQ,Competitor,Competitor made better offer
8819-IMISP,,
8819-WFGGJ,,
8819-ZBYNA,,
8821-KVZKQ,,
8821-XNHVZ,Competitor,Competitor made better offer
8822-KNBHV,,
8823-RLPWL,,
8824-RWFXJ,Competitor,Competitor had better devices
8835-VSDSE,Competitor,Competitor made better offer
8837-VVWLQ,Other,Moved
8838-GPHZP,,
8840-DQLGN,Attitude,Attitude of support person
8844-TONUD,Competitor,Competitor had better devices
8845-LWKGE,,
8847-GEOOQ,,
8849-AYPTR,,
8849-GYOKR,Dissatisfaction,Product dissatisfaction
8849-PRIQJ,,
8851-RAGOV,,
8853-TZDGH,,
8854-CCVSQ,Competitor,Competitor offered more data
8857-CUPFQ,,
8859-AXJZP,,
8859-DZTGQ,,
8859-YSTWS,,
8861-HGGKB,Competitor,Competitor made better offer
8865-TNMNX,,
8868-GAGIO,,
8868-WOZGU,Dissatisfaction,Service dissatisfaction
8869-LIHMK,,
8869-TORSS,Dissatisfaction,Poor expertise of phone support
8871-JLMHM,,
8873-GLDMH,,
8873-TMKGR,,
8874-EJNSR,,
8875-AKBYH,,
8878-HMWBV,Competitor,Competitor had better devices
8878-RYUKI,,
8879-XUAHX,,
8879-ZKJOF,,
8882-TLVRW,,
8883-ANODQ,,
8883-GRDWQ,,
8884-ADFVN,Other,Don't know
8884-FEEWR,,
8884-MRNSU,,
8885-QSQBX,,
8887-IPQNC,,
8894-JVDCV,,
8896-BQTTI,,
8896-RAZCR,,
8898-KASCD,,
8901-HJXTF,Competitor,Competitor made better offer
8901-UPRHR,,
8902-ZEOVF,,
8903-WMRNW,,
8903-XEBGX,,
8904-OPDCK,,
8905-IAZPF,,
8908-NMQTX,,
8908-SLFCJ,,
8909-BOLNL,,
8910-ICHIU,,
8910-LEDAG,,
8914-RBTSB,Other,Don't know
8915-NNTRC,,
8917-FAEMR,,
8917-SZTTJ,,
8919-FYFQZ,Competitor,Competitor had better devices
8920-NAVAY,,
8922-LIEGH,Dissatisfaction,Poor expertise of online support
8922-NPKBJ,,
8929-KSWIH,,
8930-XOTDP,,
8931-GJJIQ,Attitude,Attitude of support person
8932-CZHRQ,,
8937-RDTHP,Dissatisfaction,Poor expertise of phone support
8938-UMKPI,Competitor,Competitor had better devices
8942-DBMHZ,,
8943-URTMR,Price,Lack of affordable download/upload speed
8944-AILEF,,
8945-GRKHX,Competitor,Competitor had better devices
8945-MUQUF,Competitor,Competitor made better offer
8946-BFWSG,,
8947-YRTDV,,
8949-JTMAY,Competitor,Competitor had better devices
8950-MTZNV,,
8952-WCVCD,,
8957-THMOA,,
8958-JPTRR,,
8961-QDZZJ,,
8963-JLGJT,,
8963-MQVYN,,
8966-KZXXA,,
8966-OIQHG,,
8966-SNIZF,,
8967-SZQAS,,
8969-PRHFK,,
8970-ANWXO,,
8972-HJWNV,Competitor,Competitor made better offer
8974-OVACP,,
8975-SKGRX,,
8976-OQHGT,Dissatisfaction,Lack of self-service on Website
8979-CAMGB,,
8980-WQFWL,,
8981-FJGLA,,
8982-NHAVY,,
8984-EYLLL,,
8984-HPEMB,,
8985-OOPOS,,
8988-ECPJR,Dissatisfaction,Product dissatisfaction
8990-YOZLV,,
8990-ZXLSU,,
8992-CEUEN,,
8992-JQYUN,Competitor,Competitor offered more data
8992-OBVDG,,
8992-VONJD,,
8993-IZEUX,,
8993-PHFWD,Competitor,Competitor had better devices
8996-ZROXE,,
8999-BOHSE,Attitude,Attitude of support person
8999-EXMNO,,
8999-XXGNS,,
8999-YPYBV,,
9000-PLFUZ,,
9003-CPATH,,
9013-AQORL,,
9018-PCIOK,,
9019-QVLZD,Competitor,Competitor made better offer
9025-AOMKI,Other,Moved
9025-ZRPVR,Attitude,Attitude of support person
9026-LHEVG,,
9026-RNUJS,Dissatisfaction,Product dissatisfaction
9027-TMATR,,
9027-YFHQJ,,
9028-LIHRP,,
9029-FEGVJ,,
9030-QGZNL,,
9031-ZVQPT,,
9033-EOXWV,Other,Don't know
9036-CSKBW,,
9039-RBEEE,Price,Price too high
9039-ZVJDC,,
9040-KZVWO,,
9046-DQMTP,,
9046-JBFWA,,
9048-JVYVF,Other,Don't know
9050-IKDZA,,
9050-QLROH,Competitor,Competitor made better offer
9052-DHNKM,,
9052-VKDUW,,
9053-EJUNL,,
9053-JZFKV,Other,Don't know
9054-FOWNV,,
9055-MOJJJ,,
9057-MSWCO,Competitor,Competitor made better offer
9057-SIHCH,Price,Price too high
9058-CBREO,Dissatisfaction,Product dissatisfaction
9058-HRZSV,,
9058-MJLZC,,
9060-HJJRW,,
9061-TIHDA,Competitor,Competitor had better devices
9063-ZGTUY,Price,Long distance charges
9065-ZCPQX,,
9066-QRSDU,,
9067-SQTNS,,
9067-YGSCA,,
9068-FHQHD,,
9068-VPWQQ,,
9069-LGEUL,,
9070-BCKQP,,
9073-ZZIAY,,
9074-KGVOX,,
9076-AXYIK,,
9079-LWTFD,,
9079-YEXQJ,Dissatisfaction,Product dissatisfaction
9081-WWXKP,,
9084-OAYKL,,
9086-YJYXS,,
9087-EYCPR,,
9089-UOWJG,,
9090-SGQXL,Competitor,Competitor offered more data
9091-WTUUY,,
9092-GDZKO,,
9093-FPDLG,,
9094-AZPHK,,
9095-HFAFX,Competitor,Competitor made better offer
9097-ZUBYC,,
9099-FTUHS,,
9101-BWFSS,Other,Moved
9101-NTIXF,,
9102-IAYHT,Attitude,Attitude of support person
9102-OXKFY,,
9103-CXVOK,,
9103-TCIHJ,Price,Price too high
9107-UKCKY,,
9108-EJFJP,,
9108-EQPNQ,,
9110-HSGTV,,
9112-WSNPU,,
9114-AAFQH,,
9114-DPSIA,,
9114-VEPUF,,
9115-YQHGA,,
9117-SHLZX,Dissatisfaction,Poor expertise of phone support
9121-PHQSR,,
9122-UMROB,,
9124-LHCJQ,Price,Price too high
9127-FHJBZ,,
9127-QRZMH,,
9128-CPXKI,,
9129-UXERG,,
9133-AYJZG,,
9134-CEQMF,Dissatisfaction,Network reliability
9134-WYRVP,,
9135-HSWOC,,
9135-MGVPY,,
9136-ALYBR,Price,Extra data charges
9137-NOQKA,,
9137-UIYPG,,
9138-EFSMO,,
9139-TWBAS,,
9139-WQQDY,Dissatisfaction,Poor expertise of online support
9140-CZQZZ,,
9142-KZXOP,,
9142-XMYJH,,
9143-CANJF,,
9146-JRIOX,,
9150-HEPMB,,
9150-KPBJQ,,
9152-AMKAK,,
9153-BTBVV,,
9154-QDGTH,,
9158-VCTQB,Price,Extra data charges
9163-GHAYE,,
9167-APMXZ,,
9168-INPSZ,,
9169-BSVIN,,
9170-ARBTB,,
9170-CCKOU,Dissatisfaction,Product dissatisfaction
9170-GYZJC,Price,Price too high
9172-ANCRX,Attitude,Attitude of support person
9172-JITSM,Other,Don't know
9173-IVZVP,,
9174-FKWZE,Dissatisfaction,Limited range of services
9174-IHETN,,
9178-JHUVJ,,
9184-GALIL,,
9185-TQCVP,Dissatisfaction,Poor expertise of phone support
9189-JWSHV,Price,Price too high
9190-MFJLN,Competitor,Competitor had better devices
9191-MYQKX,Dissatisfaction,Service dissatisfaction
9194-GFVOI,,
9199-PWQVC,,
9200-NLNPD,,
9206-GVPEQ,Dissatisfaction,Network reliability
9207-ZPANB,,
9208-OLGAQ,,
9209-NWPGU,,
9210-IAHGH,Attitude,Attitude of support person
9214-EKVXR,,
9220-CXRSC,,
9220-ZNKJI,,
9221-OTIVJ,Dissatisfaction,Product dissatisfaction
9223-UCPVT,Price,Lack of affordable download/upload speed
9224-VTYID,,
9225-BZLNZ,,
9227-LUNBG,Price,Price too high
9227-UAQFT,,
9227-YBAXE,,
9229-RQABD,,
9231-ZJYAM,Other,Moved
9233-PSYHO,,
9236-NDUCW,,
9237-HQITU,Other,Moved
9239-GZHZE,,
9239-ZBZZV,Competitor,Competitor had better devices
9242-TKFSV,,
9244-ZVAPM,,
9248-OJYKK,Competitor,Competitor made better offer
9249-FXSCK,Competitor,Competitor offered more data
9250-WYPLL,Competitor,Competitor made better offer
9251-AWQGT,,
9251-WNSOD,,
9253-QXKBE,Competitor,Competitor had better devices
9253-VIFJQ,,
9254-RBFON,Competitor,Competitor had better devices
9256-JTBNZ,,
9257-AZMTZ,,
9258-CNWAC,,
9259-PACGQ,Competitor,Competitor had better devices
9261-WDCAF,,
9269-CQOOL,Competitor,Competitor had better devices
9272-LSVYH,,
9274-CNFMO,Competitor,Competitor offered more data
9274-UARKJ,,
9277-JOOMO,,
9278-VZKCD,,
9279-CJEOJ,,
9281-CEDRU,,
9281-OFDMF,,
9281-PKKZE,,
9282-IZGQK,Other,Don't know
9283-LZQOH,Competitor,Competitor made better offer
9286-BHDQG,,
9286-DOJGF,Dissatisfaction,Product dissatisfaction
9289-LBQVU,,
9290-SHCMB,,
9294-TDIPC,,
9297-EONCV,,
9297-FVVDH,,
9298-WGMRW,,
9300-AGZNL,Dissatisfaction,Product dissatisfaction
9300-RENDD,Attitude,Attitude of support person
9305-CDSKC,Other,Moved
9306-CPCBC,Competitor,Competitor made better offer
9308-ANMVE,,
9309-BZGNT,,
9313-CDOGY,,
9313-QOLTZ,,
9314-IJWSQ,,
9314-QDMDW,,
9317-WZPGV,Price,Extra data charges
9318-NKNFC,Dissatisfaction,Service dissatisfaction
9323-HGFWY,,
9327-QSDED,,
9330-DHBFL,,
9330-IJWIO,Price,Price too high
9330-VOFSZ,,
9332-GYWLO,,
9334-GWGOW,,
9337-SRRNI,,
9339-FIIJL,,
9342-VNIMQ,,
9347-AERRL,,
9348-ROUAI,,
9348-YVOMK,,
9350-VLHMB,,
9350-ZXYJC,,
9351-HXDMR,,
9351-LZYGF,,
9355-NPPFS,,
9356-AXGMP,,
9357-UJRUN,,
9359-JANWS,,
9359-UGBTK,,
9360-AHGNL,Dissatisfaction,Limited range of services
9360-OMDZZ,,
9361-YNQWJ,,
9362-MWODR,,
9364-YKUVW,,
9365-CSLBQ,,
9365-SRSZE,,
9367-OIUXP,,
9367-TCUYN,,
9367-WXLCH,Price,Extra data charges
9369-XFEHK,Competitor,Competitor offered more data
9371-BITHB,,
9372-TXXPS,,
9373-WSLOY,,
9374-YOLBJ,,
9375-MHRRS,,
9378-FXTIZ,Dissatisfaction,Network reliability
9381-NDKME,Dissatisfaction,Limited range of services
9385-EHGDO,,
9385-NXKDA,,
9386-LDCZR,,
9388-ZEYVT,,
9389-ACWBI,,
9391-DXGGG,,
9391-EOYLI,Competitor,Competitor made better offer
9391-LMANN,,
9391-TTOYH,,
9391-YZEJW,,
9392-XBGTD,,
9396-ZSFLL,,
9397-TZSHA,,
9398-MMQTO,,
9399-APLBT,Competitor,Competitor had better devices
9402-CXWPL,,
9402-ORRAH,,
9402-ROUMJ,,
9405-GPBBG,,
9408-HRXRK,,
9408-SSNVZ,Other,Don't know
9411-TPQQV,,
9412-ARGBX,Competitor,Competitor made better offer
9412-GHEEC,Competitor,Competitor had better devices
9415-DPEWS,Competitor,Competitor offered more data
9415-TPKRV,,
9415-ZNBSX,,
9418-RUKPH,,
9419-IPPBE,,
9420-LOJKX,Competitor,Competitor offered more data
9424-CMPOG,,
9426-SXNHE,,
9430-FRQOC,Competitor,Competitor made better offer
9430-NKQLY,,
9432-RUVSL,,
9432-VOFYX,,
9435-JMLSX,,
9436-ZBZCT,Attitude,Attitude of support person
9441-QHEVC,,
9442-JTWDL,,
9443-JUBUO,,
9444-JTXHZ,Other,Don't know
9445-SZLCH,Dissatisfaction,Limited range of services
9445-ZUEQE,,
9447-YPTBX,,
9448-REEVD,Other,Don't know
9450-TRJUU,,
9451-LPGOO,Competitor,Competitor made better offer
9451-WLYRI,,
9453-PATOS,,
9462-MJUAW,Competitor,Competitor had better devices
9465-RWMXL,Competitor,Competitor made better offer
9467-ROOLM,,
9469-WEJBT,,
9470-RTWDV,,
9470-XCCEM,,
9470-YFUYI,,
9473-CBZOP,,
9474-PHLYD,Dissatisfaction,Network reliability
9475-NNDGC,,
9477-LGWQI,,
9479-HYNYL,,
9480-BQJEI,,
9481-IEBZY,,
9481-SFCQY,,
9481-WHGWY,,
9483-GCPWE,,
9488-FVZCC,,
9488-FYQAU,,
9488-HGMJH,Competitor,Competitor made better offer
9489-DEDVP,,
9489-JMTTN,,
9489-UTFKA,,
9490-DFPMD,Competitor,Competitor made better offer
9492-TOKRI,Competitor,Competitor had better devices
9494-BDNNC,,
9494-MRNYX,,
9495-REDIY,,
9495-SKLKD,,
9496-IVVRP,,
9497-QCMMS,Competitor,Competitor made better offer
9498-FIMXL,,
9499-XPZXM,,
9500-IWPXQ,,
9500-LTVBP,,
9500-WBGRP,,
9501-UKKNL,,
9503-XJUME,,
9504-DSHWM,,
9504-YAZWB,,
9505-SQFSW,,
9506-UXUSK,,
9507-EXLTT,Attitude,Attitude of support person
9507-HSMMZ,,
9508-ILZDG,,
9509-MPYOD,,
9512-PHSMG,,
9512-UIBFX,Other,Don't know
9513-DXHDA,,
9514-JDSKI,Dissatisfaction,Limited range of services
9518-IMLHK,,
9518-RWHZL,Competitor,Competitor had better devices
9518-XXBXE,,
9522-BNTHX,,
9522-ZSINC,,
9524-EGPJC,Competitor,Competitor offered higher download speeds
9526-BIHHD,Dissatisfaction,Product dissatisfaction
9526-JAWYF,Competitor,Competitor made better offer
9529-OFXHY,,
9530-EHPOH,Competitor,Competitor made better offer
9530-GRMJG,,
9531-NSBMR,,
9534-NSXEM,,
9537-JALFH,,
9537-VHDTA,,
9540-JYROE,Competitor,Competitor offered higher download speeds
9541-PWTWO,,
9541-ZPSEA,,
9544-PYPSJ,,
9546-CQJSU,Competitor,Competitor had better devices
9546-KDTRB,,
9547-ITEFG,,
9548-LERKT,,
9548-LIGTA,,
9548-ZMVTX,,
9552-TGUZV,,
9553-DLCLU,,
9554-DFKIC,,
9555-SAHUZ,,
9558-IHEZX,,
9560-ARGQJ,Dissatisfaction,Product dissatisfaction
9560-BBZXK,,
9564-KCLHR,Competitor,Competitor made better offer
9565-AXSMR,,
9565-DJPIB,Competitor,Competitor had better devices
9565-FLVCG,,
9565-JSNFM,Price,Lack of affordable download/upload speed
9570-KYEUA,,
9571-EDEBV,,
9572-MTILT,Competitor,Competitor made better offer
9572-WUKSB,,
9574-BOSMD,,
9574-RKJIF,Competitor,Competitor offered higher download speeds
9575-IWCAZ,,
9576-ANLXO,Competitor,Competitor offered higher download speeds
9576-SYUHJ,,
9577-WJVCQ,,
9578-FOMUK,,
9578-VRMNM,Competitor,Competitor had better devices
9581-GVBXT,,
9584-EXCDZ,,
9585-KKMFD,,
9586-JGQKH,,
9588-OZDMQ,,
9588-YRFHY,,
9589-ABEPT,,
9591-YVTEB,,
9592-ERDKV,,
9593-CVZKR,,
9600-NAXZN,Competitor,Competitor made better offer
9600-UDOPK,Attitude,Attitude of support person
9601-BRXPO,Competitor,Competitor made better offer
9602-WCXPI,,
9603-OAIHC,,
9605-WGJVW,,
9606-PBKBQ,Attitude,Attitude of support person
9609-BENEA,,
9610-WCESF,,
9611-CTWIH,Competitor,Competitor made better offer
9614-RMGHA,Competitor,Competitor made better offer
9617-INGJY,,
9617-UDPEU,,
9618-LFJRU,,
9619-GSATL,,
9620-ENEJV,,
9620-QJREV,,
9621-OUPYD,,
9624-EGDEQ,,
9625-QNLUX,,
9625-QSTYE,Competitor,Competitor had better devices
9625-RZFUK,,
9626-VFRGG,,
9626-WEQRM,,
9629-NHXFW,,
9631-RXVJM,,
9631-XEYKE,,
9633-DENPU,,
9633-XQABV,,
9637-CDTKZ,,
9637-EIHEQ,Competitor,Competitor made better offer
9638-JIQYA,,
9639-BUJXT,,
9640-ZSLDC,,
9643-AVVWI,,
9643-YBLUR,,
9644-KVCNC,,
9644-UMGQA,,
9646-NMHXE,,
9647-ERGBE,Competitor,Competitor had better devices
9648-BCHKM,,
9650-VBUOG,,
9651-GTSAQ,Attitude,Attitude of support person
9658-WYUFB,Competitor,Competitor offered more data
9659-QEQSY,,
9659-ZTWSM,,
9661-ACXBS,Competitor,Competitor made better offer
9661-JALZV,,
9661-MHUMO,Dissatisfaction,Service dissatisfaction
9667-EQRXU,Other,Don't know
9667-TKTVZ,,
9668-PUGNU,,
9670-BPNXF,,
9674-EHPPG,,
9675-ICXCT,,
9677-AVKED,,
9680-NIAUV,,
9681-KYGYB,,
9681-OXGVC,Competitor,Competitor made better offer
9685-WKZGT,Price,Extra data charges
9688-YGXVR,,
9689-PTNPG,Competitor,Competitor made better offer
9691-HKOVS,,
9692-TUSXH,Competitor,Competitor offered higher download speeds
9693-XMUOB,,
9695-IDRZR,,
9696-RMYBA,,
9699-UBQFS,,
9700-ISPUP,,
9700-ZCLOT,,
9701-CDXHR,,
9702-AIUJO,,
9705-IOVQQ,,
9705-ZJBCG,,
9708-HPXWZ,,
9708-KFDBY,,
9710-NJERN,,
9710-ZUSHQ,Price,Lack of affordable download/upload speed
9711-FJTBX,,
9714-EDSUC,,
9715-SBVSU,,
9715-WZCLW,,
9717-IOAAF,,
9717-QEBGU,,
9720-JJJOR,,
9722-UJOJR,Price,Price too high
9725-SCPZG,Price,Price too high
9728-FTTVZ,Dissatisfaction,Lack of self-service on Website
9730-DRTMJ,,
9732-EQMWY,,
9732-KPKBW,Price,Extra data charges
9732-OUYRN,,
9734-UYXQI,Competitor,Competitor made better offer
9734-YWGEX,Price,Price too high
9738-QLWTP,,
9739-JLPQJ,,
9741-YLNTD,,
9742-XOKTS,,
9743-DQKQW,,
9746-MDMBK,,
9746-UGFAC,,
9746-YKGXB,,
9747-DDZOS,Dissatisfaction,Network reliability
9750-BOOHV,,
9752-ZNQUT,,
9753-OYLBX,,
9754-CLVZW,,
9755-JHNMN,,
9758-MFWGD,,
9761-XUJWD,,
9762-YAQAA,,
9763-GRSKD,,
9763-PDTKK,Competitor,Competitor had better devices
9764-REAFF,,
9766-HGEDE,,
9767-FFLEM,,
9769-TSBZE,,
9770-KXGQU,,
9770-LXDBK,,
9773-PEQBZ,,
9774-NRNAU,,
9776-CLUJA,Competitor,Competitor offered more data
9776-OJUZI,,
9777-IQHWP,,
9777-WJJPR,,
9778-OGKQZ,,
9779-DPNEJ,,
9780-FKVVF,,
9782-LGXMC,,
9786-IJYDL,,
9786-YWNHU,,
9787-XVQIU,Attitude,Attitude of support person
9788-HNGUT,,
9788-YTFGE,,
9793-WECQC,,
9795-NREXC,,
9795-SHUHB,,
9795-VOWON,,
9796-BPKIW,,
9796-MVYXX,,
9798-DRYDS,,
9798-OPFEM,,
9799-CAYJJ,,
9800-ONTFE,,
9800-OUIGR,,
9801-GDWGV,Competitor,Competitor made better offer
9801-NOSHQ,,
9802-CAQUT,,
